country,date,cases,deaths,schools,events,gatherings,venues,borders,lockdown,homeoffice,new_cases,incidence_rate,weekday,country_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
District of Columbia,2020-06-15,9799,515,1,1,1,1,1,1,1,19,0.001938973,monday,8,1,0,0,0,0,0,0
Delaware,2020-03-10,NA,0,0,0,0,0,0,0,0,1,NA,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-03-12,1,0,0,0,0,0,0,0,0,3,3,thursday,9,0,0,0,1,0,0,0
Delaware,2020-03-13,4,0,0,0,0,0,1,0,1,2,0.5,friday,9,0,0,0,0,1,0,0
Delaware,2020-03-14,6,0,0,0,0,0,1,0,1,0,0,saturday,9,0,0,0,0,0,1,0
Delaware,2020-03-15,6,0,0,0,0,0,1,0,1,2,0.333333333,sunday,9,0,0,0,0,0,0,1
Delaware,2020-03-16,8,0,0,1,1,1,1,0,1,8,1,monday,9,1,0,0,0,0,0,0
Delaware,2020-03-17,16,0,0,1,1,1,1,0,1,3,0.1875,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-03-18,19,0,0,1,1,1,1,0,1,11,0.578947368,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-03-19,30,0,0,1,1,1,1,0,1,9,0.3,thursday,9,0,0,0,1,0,0,0
Delaware,2020-03-20,39,0,0,1,1,1,1,0,1,6,0.153846154,friday,9,0,0,0,0,1,0,0
Delaware,2020-03-21,45,0,0,1,1,1,1,0,1,11,0.244444444,saturday,9,0,0,0,0,0,1,0
Delaware,2020-03-22,56,0,0,1,1,1,1,0,1,12,0.214285714,sunday,9,0,0,0,0,0,0,1
Delaware,2020-03-23,68,0,0,1,1,1,1,0,1,36,0.529411765,monday,9,1,0,0,0,0,0,0
Delaware,2020-03-24,104,0,1,1,1,1,1,0,1,15,0.144230769,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-03-25,119,0,1,1,1,1,1,0,1,11,0.092436975,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-03-26,130,0,1,1,1,1,1,0,1,33,0.253846154,thursday,9,0,0,0,1,0,0,0
Delaware,2020-03-27,163,1,1,1,1,1,1,0,1,51,0.312883436,friday,9,0,0,0,0,1,0,0
Delaware,2020-03-28,214,0,1,1,1,1,1,0,1,18,0.08411215,saturday,9,0,0,0,0,0,1,0
Delaware,2020-03-29,232,0,1,1,1,1,1,0,1,32,0.137931034,sunday,9,0,0,0,0,0,0,1
Delaware,2020-03-30,264,0,1,1,1,1,1,0,1,55,0.208333333,monday,9,1,0,0,0,0,0,0
Delaware,2020-03-31,319,3,1,1,1,1,1,0,1,49,0.153605016,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-04-01,368,0,1,1,1,1,1,0,1,25,0.067934783,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-04-02,393,0,1,1,1,1,1,0,1,57,0.145038168,thursday,9,0,0,0,1,0,0,0
Delaware,2020-04-03,450,2,1,1,1,1,1,0,1,143,0.317777778,friday,9,0,0,0,0,1,0,0
Delaware,2020-04-04,593,2,1,1,1,1,1,0,1,80,0.134907251,saturday,9,0,0,0,0,0,1,0
Delaware,2020-04-05,673,19,1,1,1,1,1,0,1,110,0.163447251,sunday,9,0,0,0,0,0,0,1
Delaware,2020-04-06,783,24,1,1,1,1,1,0,1,145,0.185185185,monday,9,1,0,0,0,0,0,0
Delaware,2020-04-07,928,18,1,1,1,1,1,0,1,188,0.202586207,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-04-08,1116,22,1,1,1,1,1,0,1,93,0.083333333,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-04-09,1209,38,1,1,1,1,1,0,1,117,0.096774194,thursday,9,0,0,0,1,0,0,0
Delaware,2020-04-10,1326,49,1,1,1,1,1,0,1,153,0.115384615,friday,9,0,0,0,0,1,0,0
Delaware,2020-04-11,1479,40,1,1,1,1,1,0,1,146,0.098715348,saturday,9,0,0,0,0,0,1,0
Delaware,2020-04-12,1625,46,1,1,1,1,1,0,1,133,0.081846154,sunday,9,0,0,0,0,0,0,1
Delaware,2020-04-13,1758,47,1,1,1,1,1,0,1,168,0.09556314,monday,9,1,0,0,0,0,0,0
Delaware,2020-04-14,1926,53,1,1,1,1,1,0,1,88,0.04569055,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-04-15,2014,62,1,1,1,1,1,0,1,56,0.027805362,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-04-16,2070,64,1,1,1,1,1,0,1,247,0.119323671,thursday,9,0,0,0,1,0,0,0
Delaware,2020-04-17,2317,77,1,1,1,1,1,0,1,221,0.095381959,friday,9,0,0,0,0,1,0,0
Delaware,2020-04-18,2538,87,1,1,1,1,1,0,1,0,0,saturday,9,0,0,0,0,0,1,0
Delaware,2020-04-19,2538,91,1,1,1,1,1,0,1,207,0.081560284,sunday,9,0,0,0,0,0,0,1
Delaware,2020-04-20,2745,101,1,1,1,1,1,0,1,186,0.067759563,monday,9,1,0,0,0,0,0,0
Delaware,2020-04-21,2931,106,1,1,1,1,1,0,1,269,0.09177755,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-04-22,3200,119,1,1,1,1,1,0,1,108,0.03375,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-04-23,3308,133,1,1,1,1,1,0,1,134,0.04050786,thursday,9,0,0,0,1,0,0,0
Delaware,2020-04-24,3442,149,1,1,1,1,1,0,1,134,0.038930854,friday,9,0,0,0,0,1,0,0
Delaware,2020-04-25,3576,157,1,1,1,1,1,0,1,458,0.128076063,saturday,9,0,0,0,0,0,1,0
Delaware,2020-04-26,4034,170,1,1,1,1,1,0,1,128,0.031730293,sunday,9,0,0,0,0,0,0,1
Delaware,2020-04-27,4162,183,1,1,1,1,1,0,1,413,0.099231139,monday,9,1,0,0,0,0,0,0
Delaware,2020-04-28,4575,194,1,1,1,1,1,1,1,80,0.017486339,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-04-29,4655,206,1,1,1,1,1,1,1,79,0.016970999,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-04-30,4734,212,1,1,1,1,1,1,1,184,0.038867765,thursday,9,0,0,0,1,0,0,0
Delaware,2020-05-01,4918,224,1,1,1,1,1,1,1,120,0.024400163,friday,9,0,0,0,0,1,0,0
Delaware,2020-05-02,5038,236,1,1,1,1,1,1,1,170,0.033743549,saturday,9,0,0,0,0,0,1,0
Delaware,2020-05-03,5208,248,1,1,1,1,1,1,1,80,0.015360983,sunday,9,0,0,0,0,0,0,1
Delaware,2020-05-04,5288,258,1,1,1,1,1,1,1,83,0.015695915,monday,9,1,0,0,0,0,0,0
Delaware,2020-05-05,5371,269,1,1,1,1,1,1,1,407,0.075777323,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-05-06,5778,272,1,1,1,1,1,1,1,161,0.027864313,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-05-07,5939,288,1,1,1,1,1,1,1,172,0.028961105,thursday,9,0,0,0,1,0,0,0
Delaware,2020-05-08,6111,301,1,1,1,1,1,1,1,166,0.02716413,friday,9,0,0,0,0,1,0,0
Delaware,2020-05-09,6277,305,1,1,1,1,1,1,1,0,0,saturday,9,0,0,0,0,0,1,0
Delaware,2020-05-10,6277,316,1,1,1,1,1,1,1,288,0.045881791,sunday,9,0,0,0,0,0,0,1
Delaware,2020-05-11,6565,328,1,1,1,1,1,1,1,176,0.026808835,monday,9,1,0,0,0,0,0,0
Delaware,2020-05-12,6741,340,1,1,1,1,1,1,1,211,0.031300994,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-05-13,6952,356,1,1,1,1,1,1,1,271,0.038981588,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-05-14,7223,368,1,1,1,1,1,1,1,150,0.020766994,thursday,9,0,0,0,1,0,0,0
Delaware,2020-05-15,7373,379,1,1,1,1,1,1,1,174,0.02359962,friday,9,0,0,0,0,1,0,0
Delaware,2020-05-16,7547,389,1,1,1,1,1,1,1,123,0.016297867,saturday,9,0,0,0,0,0,1,0
Delaware,2020-05-17,7670,399,1,1,1,1,1,1,1,199,0.025945241,sunday,9,0,0,0,0,0,0,1
Delaware,2020-05-18,7869,406,1,1,1,1,1,1,1,168,0.0213496,monday,9,1,0,0,0,0,0,0
Delaware,2020-05-19,8037,417,1,1,1,1,1,1,1,157,0.019534652,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-05-20,8194,426,1,1,1,1,1,1,1,192,0.023431779,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-05-21,8386,431,1,1,1,1,1,1,1,143,0.01705223,thursday,9,0,0,0,1,0,0,0
Delaware,2020-05-22,8529,436,1,1,1,1,1,1,1,0,0,friday,9,0,0,0,0,1,0,0
Delaware,2020-05-23,8529,442,1,1,1,1,1,1,1,280,0.032829171,saturday,9,0,0,0,0,0,1,0
Delaware,2020-05-24,8809,450,1,1,1,1,1,1,1,156,0.017709161,sunday,9,0,0,0,0,0,0,1
Delaware,2020-05-25,8965,456,1,1,1,1,1,1,1,101,0.011266035,monday,9,1,0,0,0,0,0,0
Delaware,2020-05-26,9066,465,1,1,1,1,1,1,1,30,0.003309067,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-05-27,9096,475,1,1,1,1,1,1,1,75,0.008245383,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-05-28,9171,483,1,1,1,1,1,1,1,65,0.007087559,thursday,9,0,0,0,1,0,0,0
Delaware,2020-05-29,9236,490,1,1,1,1,1,1,1,186,0.020138588,friday,9,0,0,0,0,1,0,0
Delaware,2020-05-30,9422,494,1,1,1,1,1,1,1,76,0.008066228,saturday,9,0,0,0,0,0,1,0
Delaware,2020-05-31,9498,497,1,1,1,1,1,1,1,107,0.01126553,sunday,9,0,0,0,0,0,0,1
Delaware,2020-06-01,9605,500,1,1,1,1,1,1,1,80,0.008328995,monday,9,1,0,0,0,0,0,0
Delaware,2020-06-02,9685,501,1,1,1,1,1,1,1,27,0.002787816,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-06-03,9712,505,1,1,1,1,1,1,1,34,0.003500824,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-06-04,9746,518,1,1,1,1,1,1,1,27,0.002770367,thursday,9,0,0,0,1,0,0,0
Delaware,2020-06-05,9773,521,1,1,1,1,1,1,1,72,0.007367236,friday,9,0,0,0,0,1,0,0
Delaware,2020-06-06,9845,521,1,1,1,1,1,1,1,97,0.009852717,saturday,9,0,0,0,0,0,1,0
Delaware,2020-06-07,9942,524,1,1,1,1,1,1,1,30,0.003017502,sunday,9,0,0,0,0,0,0,1
Delaware,2020-06-08,9972,527,1,1,1,1,1,1,1,48,0.004813478,monday,9,1,0,0,0,0,0,0
Delaware,2020-06-09,10020,531,1,1,1,1,1,1,1,36,0.003592814,tuesday,9,0,1,0,0,0,0,0
Delaware,2020-06-10,10056,533,1,1,1,1,1,1,1,50,0.004972156,wednesday,9,0,0,1,0,0,0,0
Delaware,2020-06-11,10106,535,1,1,1,1,1,1,1,67,0.006629725,thursday,9,0,0,0,1,0,0,0
Delaware,2020-06-12,10173,537,1,1,1,1,1,1,1,56,0.005504768,friday,9,0,0,0,0,1,0,0
Delaware,2020-06-13,10229,540,1,1,1,1,1,1,1,35,0.003421644,saturday,9,0,0,0,0,0,1,0
Delaware,2020-06-14,10264,541,1,1,1,1,1,1,1,76,0.007404521,sunday,9,0,0,0,0,0,0,1
Delaware,2020-06-15,10340,543,1,1,1,1,1,1,1,63,0.006092843,monday,9,1,0,0,0,0,0,0
Florida,2020-03-01,NA,0,0,0,0,0,0,0,0,1,NA,sunday,10,0,0,0,0,0,0,1
Florida,2020-03-02,1,0,0,0,0,0,0,0,0,1,1,monday,10,1,0,0,0,0,0,0
Florida,2020-03-03,2,0,0,0,0,0,0,0,0,0,0,tuesday,10,0,1,0,0,0,0,0
Florida,2020-03-04,2,0,0,0,0,0,0,0,0,1,0.5,wednesday,10,0,0,1,0,0,0,0
Florida,2020-03-05,3,0,0,0,0,0,0,0,0,0,0,thursday,10,0,0,0,1,0,0,0
Florida,2020-03-06,3,0,0,0,0,0,0,0,0,4,1.333333333,friday,10,0,0,0,0,1,0,0
Florida,2020-03-07,7,0,0,0,0,0,0,0,0,3,0.428571429,saturday,10,0,0,0,0,0,1,0
Florida,2020-03-08,10,2,0,0,0,0,0,0,0,3,0.3,sunday,10,0,0,0,0,0,0,1
Florida,2020-03-09,13,2,0,0,0,0,0,0,1,2,0.153846154,monday,10,1,0,0,0,0,0,0
Florida,2020-03-10,15,2,0,0,0,0,0,0,1,9,0.6,tuesday,10,0,1,0,0,0,0,0
Florida,2020-03-11,24,2,0,0,0,0,0,0,1,6,0.25,wednesday,10,0,0,1,0,0,0,0
Florida,2020-03-12,30,2,0,0,0,0,0,0,1,20,0.666666667,thursday,10,0,0,0,1,0,0,0
Florida,2020-03-13,50,2,0,0,0,0,0,0,1,26,0.52,friday,10,0,0,0,0,1,0,0
Florida,2020-03-14,76,2,0,0,0,0,0,0,1,24,0.315789474,saturday,10,0,0,0,0,0,1,0
Florida,2020-03-15,100,3,0,0,0,0,0,0,1,1,0.01,sunday,10,0,0,0,0,0,0,1
Florida,2020-03-16,101,3,0,1,0,0,0,0,1,89,0.881188119,monday,10,1,0,0,0,0,0,0
Florida,2020-03-17,190,5,0,1,1,0,0,0,1,116,0.610526316,tuesday,10,0,1,0,0,0,0,0
Florida,2020-03-18,306,7,0,1,1,0,0,0,1,126,0.411764706,wednesday,10,0,0,1,0,0,0,0
Florida,2020-03-19,432,9,0,1,1,0,0,0,1,132,0.305555556,thursday,10,0,0,0,1,0,0,0
Florida,2020-03-20,564,11,0,1,1,0,0,0,1,199,0.352836879,friday,10,0,0,0,0,1,0,0
Florida,2020-03-21,763,13,0,1,1,0,0,0,1,241,0.315858453,saturday,10,0,0,0,0,0,1,0
Florida,2020-03-22,1004,13,0,1,1,0,0,0,1,223,0.222111554,sunday,10,0,0,0,0,0,0,1
Florida,2020-03-23,1227,18,0,1,1,1,1,0,1,185,0.150774246,monday,10,1,0,0,0,0,0,0
Florida,2020-03-24,1412,18,0,1,1,1,1,0,1,270,0.19121813,tuesday,10,0,1,0,0,0,0,0
Florida,2020-03-25,1682,23,0,1,1,1,1,0,1,675,0.401307967,wednesday,10,0,0,1,0,0,0,0
Florida,2020-03-26,2357,29,0,1,1,1,1,0,1,543,0.230377599,thursday,10,0,0,0,1,0,0,0
Florida,2020-03-27,2900,35,0,1,1,1,1,0,1,863,0.297586207,friday,10,0,0,0,0,1,0,0
Florida,2020-03-28,3763,54,0,1,1,1,1,0,1,483,0.128355036,saturday,10,0,0,0,0,0,1,0
Florida,2020-03-29,4246,56,0,1,1,1,1,0,1,1227,0.288977862,sunday,10,0,0,0,0,0,0,1
Florida,2020-03-30,5473,63,0,1,1,1,1,0,1,1268,0.231682807,monday,10,1,0,0,0,0,0,0
Florida,2020-03-31,6741,85,0,1,1,1,1,0,1,215,0.031894378,tuesday,10,0,1,0,0,0,0,0
Florida,2020-04-01,6956,87,0,1,1,1,1,0,1,2052,0.294997125,wednesday,10,0,0,1,0,0,0,0
Florida,2020-04-02,9008,164,0,1,1,1,1,0,1,1260,0.139875666,thursday,10,0,0,0,1,0,0,0
Florida,2020-04-03,10268,170,1,1,1,1,1,0,1,1269,0.123587846,friday,10,0,0,0,0,1,0,0
Florida,2020-04-04,11537,195,1,1,1,1,1,0,1,813,0.070468926,saturday,10,0,0,0,0,0,1,0
Florida,2020-04-05,12350,221,1,1,1,1,1,0,1,974,0.078866397,sunday,10,0,0,0,0,0,0,1
Florida,2020-04-06,13324,236,1,1,1,1,1,0,1,1221,0.091639147,monday,10,1,0,0,0,0,0,0
Florida,2020-04-07,14545,283,1,1,1,1,1,0,1,911,0.062633207,tuesday,10,0,1,0,0,0,0,0
Florida,2020-04-08,15456,309,1,1,1,1,1,0,1,908,0.058747412,wednesday,10,0,0,1,0,0,0,0
Florida,2020-04-09,16364,354,1,1,1,1,1,0,1,1167,0.071315082,thursday,10,0,0,0,1,0,0,0
Florida,2020-04-10,17531,390,1,1,1,1,1,0,1,963,0.054931265,friday,10,0,0,0,0,1,0,0
Florida,2020-04-11,18494,438,1,1,1,1,1,0,1,1401,0.075754299,saturday,10,0,0,0,0,0,1,0
Florida,2020-04-12,19895,461,1,1,1,1,1,0,1,1124,0.056496607,sunday,10,0,0,0,0,0,0,1
Florida,2020-04-13,21019,499,1,1,1,1,1,0,1,609,0.028973786,monday,10,1,0,0,0,0,0,0
Florida,2020-04-14,21628,571,1,1,1,1,1,0,1,883,0.040826706,tuesday,10,0,1,0,0,0,0,0
Florida,2020-04-15,22511,596,1,1,1,1,1,0,1,832,0.036959709,wednesday,10,0,0,1,0,0,0,0
Florida,2020-04-16,23343,668,1,1,1,1,1,0,1,1416,0.060660583,thursday,10,0,0,0,1,0,0,0
Florida,2020-04-17,24759,725,1,1,1,1,1,0,1,733,0.029605396,friday,10,0,0,0,0,1,0,0
Florida,2020-04-18,25492,748,1,1,1,1,1,0,1,822,0.03224541,saturday,10,0,0,0,0,0,1,0
Florida,2020-04-19,26314,774,1,1,1,1,1,0,1,745,0.028311925,sunday,10,0,0,0,0,0,0,1
Florida,2020-04-20,27059,822,1,1,1,1,1,0,1,810,0.029934587,monday,10,1,0,0,0,0,0,0
Florida,2020-04-21,27869,867,1,1,1,1,1,0,1,440,0.015788152,tuesday,10,0,1,0,0,0,0,0
Florida,2020-04-22,28309,893,1,1,1,1,1,0,1,1339,0.047299445,wednesday,10,0,0,1,0,0,0,0
Florida,2020-04-23,29648,987,1,1,1,1,1,0,1,885,0.029850243,thursday,10,0,0,0,1,0,0,0
Florida,2020-04-24,30533,1046,1,1,1,1,1,0,1,306,0.010021943,friday,10,0,0,0,0,1,0,0
Florida,2020-04-25,30839,1055,1,1,1,1,1,0,1,693,0.022471546,saturday,10,0,0,0,0,0,1,0
Florida,2020-04-26,31532,1075,1,1,1,1,1,0,1,606,0.019218572,sunday,10,0,0,0,0,0,0,1
Florida,2020-04-27,32138,1088,1,1,1,1,1,0,1,710,0.022092227,monday,10,1,0,0,0,0,0,0
Florida,2020-04-28,32848,1171,1,1,1,1,1,0,1,345,0.010502923,tuesday,10,0,1,0,0,0,0,0
Florida,2020-04-29,33193,1218,1,1,1,1,1,0,1,497,0.014973036,wednesday,10,0,0,1,0,0,0,0
Florida,2020-04-30,33690,1268,1,1,1,1,1,0,1,1038,0.030810329,thursday,10,0,0,0,1,0,0,0
Florida,2020-05-01,34728,1314,1,1,1,1,1,0,1,735,0.021164478,friday,10,0,0,0,0,1,0,0
Florida,2020-05-02,35463,1364,1,1,1,1,1,0,1,615,0.017342018,saturday,10,0,0,0,0,0,1,0
Florida,2020-05-03,36078,1379,1,1,1,1,1,0,1,819,0.022700815,sunday,10,0,0,0,0,0,0,1
Florida,2020-05-04,36897,1399,1,1,1,1,1,0,1,542,0.014689541,monday,10,1,0,0,0,0,0,0
Florida,2020-05-05,37439,1471,1,1,1,1,1,0,1,563,0.015037795,tuesday,10,0,1,0,0,0,0,0
Florida,2020-05-06,38002,1539,1,1,1,1,1,0,1,826,0.021735698,wednesday,10,0,0,1,0,0,0,0
Florida,2020-05-07,38828,1600,1,1,1,1,1,0,1,371,0.00955496,thursday,10,0,0,0,1,0,0,0
Florida,2020-05-08,39199,1669,1,1,1,1,1,0,1,802,0.020459706,friday,10,0,0,0,0,1,0,0
Florida,2020-05-09,40001,1715,1,1,1,1,1,0,1,595,0.014874628,saturday,10,0,0,0,0,0,1,0
Florida,2020-05-10,40596,1721,1,1,1,1,1,0,1,386,0.009508326,sunday,10,0,0,0,0,0,0,1
Florida,2020-05-11,40982,1735,1,1,1,1,1,1,1,941,0.0229613,monday,10,1,0,0,0,0,0,0
Florida,2020-05-12,41923,1779,1,1,1,1,1,1,1,479,0.011425709,tuesday,10,0,1,0,0,0,0,0
Florida,2020-05-13,42402,1827,1,1,1,1,1,1,1,808,0.019055705,wednesday,10,0,0,1,0,0,0,0
Florida,2020-05-14,43210,1875,1,1,1,1,1,1,1,928,0.02147651,thursday,10,0,0,0,1,0,0,0
Florida,2020-05-15,44138,1917,1,1,1,1,1,1,1,673,0.015247632,friday,10,0,0,0,0,1,0,0
Florida,2020-05-16,44811,1964,1,1,1,1,1,1,1,777,0.017339493,saturday,10,0,0,0,0,0,1,0
Florida,2020-05-17,45588,1973,1,1,1,1,1,1,1,854,0.018733,sunday,10,0,0,0,0,0,0,1
Florida,2020-05-18,46442,1997,1,1,1,1,1,1,1,502,0.010809181,monday,10,1,0,0,0,0,0,0
Florida,2020-05-19,46944,2052,1,1,1,1,1,1,1,527,0.011226142,tuesday,10,0,1,0,0,0,0,0
Florida,2020-05-20,47471,2096,1,1,1,1,1,1,1,1204,0.025362853,wednesday,10,0,0,1,0,0,0,0
Florida,2020-05-21,48675,2144,1,1,1,1,1,1,1,776,0.015942476,thursday,10,0,0,0,1,0,0,0
Florida,2020-05-22,49451,2190,1,1,1,1,1,1,1,676,0.013670098,friday,10,0,0,0,0,1,0,0
Florida,2020-05-23,50127,2233,1,1,1,1,1,1,1,740,0.014762503,saturday,10,0,0,0,0,0,1,0
Florida,2020-05-24,50867,2237,1,1,1,1,1,1,1,879,0.017280359,sunday,10,0,0,0,0,0,0,1
Florida,2020-05-25,51746,2252,1,1,1,1,1,1,1,509,0.009836509,monday,10,1,0,0,0,0,0,0
Florida,2020-05-26,52255,2259,1,1,1,1,1,1,1,379,0.007252894,tuesday,10,0,1,0,0,0,0,0
Florida,2020-05-27,52634,2319,1,1,1,1,1,1,1,651,0.012368431,wednesday,10,0,0,1,0,0,0,0
Florida,2020-05-28,53285,2364,1,1,1,1,1,1,1,1212,0.022745613,thursday,10,0,0,0,1,0,0,0
Florida,2020-05-29,54497,2413,1,1,1,1,1,1,1,927,0.017010111,friday,10,0,0,0,0,1,0,0
Florida,2020-05-30,55424,2447,1,1,1,1,1,1,1,739,0.013333574,saturday,10,0,0,0,0,0,1,0
Florida,2020-05-31,56163,2451,1,1,1,1,1,1,1,667,0.011876146,sunday,10,0,0,0,0,0,0,1
Florida,2020-06-01,56830,2460,1,1,1,1,1,1,1,617,0.010856942,monday,10,1,0,0,0,0,0,0
Florida,2020-06-02,57447,2530,1,1,1,1,1,1,1,1317,0.022925479,tuesday,10,0,1,0,0,0,0,0
Florida,2020-06-03,58764,2566,1,1,1,1,1,1,1,1419,0.024147437,wednesday,10,0,0,1,0,0,0,0
Florida,2020-06-04,60183,2607,1,1,1,1,1,1,1,1305,0.021683864,thursday,10,0,0,0,1,0,0,0
Florida,2020-06-05,61488,2660,1,1,1,1,1,1,1,1270,0.020654437,friday,10,0,0,0,0,1,0,0
Florida,2020-06-06,62758,2688,1,1,1,1,1,1,1,1180,0.018802384,saturday,10,0,0,0,0,0,1,0
Florida,2020-06-07,63938,2700,1,1,1,1,1,1,1,966,0.015108386,sunday,10,0,0,0,0,0,0,1
Florida,2020-06-08,64904,2712,1,1,1,1,1,1,1,1096,0.016886478,monday,10,1,0,0,0,0,0,0
Florida,2020-06-09,66000,2765,1,1,1,1,1,1,1,1371,0.020772727,tuesday,10,0,1,0,0,0,0,0
Florida,2020-06-10,67371,2801,1,1,1,1,1,1,1,1698,0.025203723,wednesday,10,0,0,1,0,0,0,0
Florida,2020-06-11,69069,2848,1,1,1,1,1,1,1,1902,0.02753768,thursday,10,0,0,0,1,0,0,0
Florida,2020-06-12,70971,2877,1,1,1,1,1,1,1,2581,0.036366967,friday,10,0,0,0,0,1,0,0
Florida,2020-06-13,73552,2925,1,1,1,1,1,1,1,2016,0.02740918,saturday,10,0,0,0,0,0,1,0
Florida,2020-06-14,75568,2931,1,1,1,1,1,1,1,1758,0.023263815,sunday,10,0,0,0,0,0,0,1
Florida,2020-06-15,77326,2938,1,1,1,1,1,1,1,2783,0.035990482,monday,10,1,0,0,0,0,0,0
Georgia,2020-03-02,NA,0,0,0,0,0,0,0,0,2,NA,monday,11,1,0,0,0,0,0,0
Georgia,2020-03-03,2,0,0,0,0,0,0,0,0,0,0,tuesday,11,0,1,0,0,0,0,0
Georgia,2020-03-04,2,0,0,0,0,0,0,0,0,0,0,wednesday,11,0,0,1,0,0,0,0
Georgia,2020-03-05,2,0,0,0,0,0,0,0,0,1,0.5,thursday,11,0,0,0,1,0,0,0
Georgia,2020-03-06,3,0,0,0,0,0,0,0,0,2,0.666666667,friday,11,0,0,0,0,1,0,0
Georgia,2020-03-07,5,0,0,0,0,0,0,0,0,0,0,saturday,11,0,0,0,0,0,1,0
Georgia,2020-03-08,5,0,0,0,0,0,0,0,0,5,1,sunday,11,0,0,0,0,0,0,1
Georgia,2020-03-09,10,0,0,0,0,0,0,0,0,7,0.7,monday,11,1,0,0,0,0,0,0
Georgia,2020-03-10,17,0,0,0,0,0,0,0,0,6,0.352941176,tuesday,11,0,1,0,0,0,0,0
Georgia,2020-03-11,23,0,0,0,0,0,0,0,0,8,0.347826087,wednesday,11,0,0,1,0,0,0,0
Georgia,2020-03-12,31,1,0,0,0,0,0,0,0,11,0.35483871,thursday,11,0,0,0,1,0,0,0
Georgia,2020-03-13,42,1,0,0,0,0,0,0,0,31,0.738095238,friday,11,0,0,0,0,1,0,0
Georgia,2020-03-14,73,1,0,0,0,0,0,0,1,26,0.356164384,saturday,11,0,0,0,0,0,1,0
Georgia,2020-03-15,99,1,0,0,0,0,0,0,1,22,0.222222222,sunday,11,0,0,0,0,0,0,1
Georgia,2020-03-16,121,1,0,0,0,0,0,0,1,25,0.20661157,monday,11,1,0,0,0,0,0,0
Georgia,2020-03-17,146,1,0,0,0,0,0,0,1,51,0.349315068,tuesday,11,0,1,0,0,0,0,0
Georgia,2020-03-18,197,3,0,1,0,0,0,0,1,90,0.456852792,wednesday,11,0,0,1,0,0,0,0
Georgia,2020-03-19,287,10,0,1,0,0,0,0,1,198,0.68989547,thursday,11,0,0,0,1,0,0,0
Georgia,2020-03-20,485,14,0,1,0,0,0,0,1,70,0.144329897,friday,11,0,0,0,0,1,0,0
Georgia,2020-03-21,555,20,0,1,0,0,0,0,1,66,0.118918919,saturday,11,0,0,0,0,0,1,0
Georgia,2020-03-22,621,25,0,1,0,0,0,0,1,151,0.2431562,sunday,11,0,0,0,0,0,0,1
Georgia,2020-03-23,772,25,0,1,0,0,1,0,1,254,0.329015544,monday,11,1,0,0,0,0,0,0
Georgia,2020-03-24,1026,32,0,1,0,1,1,0,1,221,0.21539961,tuesday,11,0,1,0,0,0,0,0
Georgia,2020-03-25,1247,40,0,1,0,1,1,0,1,278,0.222935044,wednesday,11,0,0,1,0,0,0,0
Georgia,2020-03-26,1525,48,0,1,0,1,1,0,1,475,0.31147541,thursday,11,0,0,0,1,0,0,0
Georgia,2020-03-27,2000,64,0,1,0,1,1,0,1,366,0.183,friday,11,0,0,0,0,1,0,0
Georgia,2020-03-28,2366,69,0,1,0,1,1,0,1,285,0.120456467,saturday,11,0,0,0,0,0,1,0
Georgia,2020-03-29,2651,80,0,1,0,1,1,0,1,157,0.059222935,sunday,11,0,0,0,0,0,0,1
Georgia,2020-03-30,2808,87,0,1,0,1,1,0,1,1121,0.399216524,monday,11,1,0,0,0,0,0,0
Georgia,2020-03-31,3929,111,0,1,0,1,1,0,1,709,0.180453041,tuesday,11,0,1,0,0,0,0,0
Georgia,2020-04-01,4638,139,0,1,0,1,1,0,1,710,0.153083226,wednesday,11,0,0,1,0,0,0,0
Georgia,2020-04-02,5348,163,0,1,0,1,1,0,1,483,0.090314136,thursday,11,0,0,0,1,0,0,0
