"","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_census_sub_revised","region_code"
"3250","MO",2020-03-05,0,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3251","MO",2020-03-06,0,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3252","MO",2020-03-07,0,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3253","MO",2020-03-08,1,0,1,0,"Missouri",88,6083672,"Great Plains",3
"3254","MO",2020-03-09,1,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3255","MO",2020-03-10,1,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3256","MO",2020-03-11,1,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3257","MO",2020-03-12,1,0,0,0,"Missouri",88,6083672,"Great Plains",3
"3258","MO",2020-03-13,2,0,1,0,"Missouri",88,6083672,"Great Plains",3
"3259","MO",2020-03-14,4,0,2,0,"Missouri",88,6083672,"Great Plains",3
"3260","MO",2020-03-15,5,0,1,0,"Missouri",88,6083672,"Great Plains",3
"3261","MO",2020-03-16,6,0,1,0,"Missouri",88,6083672,"Great Plains",3
"3262","MO",2020-03-17,11,0,5,0,"Missouri",88,6083672,"Great Plains",3
"3263","MO",2020-03-18,18,0,7,0,"Missouri",88,6083672,"Great Plains",3
"3264","MO",2020-03-19,31,1,13,1,"Missouri",88,6083672,"Great Plains",3
"3265","MO",2020-03-20,53,2,22,1,"Missouri",88,6083672,"Great Plains",3
"3266","MO",2020-03-21,74,3,21,1,"Missouri",88,6083672,"Great Plains",3
"3267","MO",2020-03-22,87,3,13,0,"Missouri",88,6083672,"Great Plains",3
"3268","MO",2020-03-23,187,4,100,1,"Missouri",88,6083672,"Great Plains",3
"3269","MO",2020-03-24,257,7,70,3,"Missouri",88,6083672,"Great Plains",3
"3270","MO",2020-03-25,354,8,97,1,"Missouri",88,6083672,"Great Plains",3
"3271","MO",2020-03-26,520,9,166,1,"Missouri",88,6083672,"Great Plains",3
"3272","MO",2020-03-27,666,9,146,0,"Missouri",88,6083672,"Great Plains",3
"3273","MO",2020-03-28,836,10,170,1,"Missouri",88,6083672,"Great Plains",3
"3274","MO",2020-03-29,915,13,79,3,"Missouri",88,6083672,"Great Plains",3
"3275","MO",2020-03-30,1051,13,136,0,"Missouri",88,6083672,"Great Plains",3
"3276","MO",2020-03-31,1357,15,306,2,"Missouri",88,6083672,"Great Plains",3
"3277","MO",2020-04-01,1613,18,256,3,"Missouri",88,6083672,"Great Plains",3
"3278","MO",2020-04-02,1857,22,244,4,"Missouri",88,6083672,"Great Plains",3
"3279","MO",2020-04-03,1864,25,7,3,"Missouri",88,6083672,"Great Plains",3
"3280","MO",2020-04-04,2310,33,446,8,"Missouri",88,6083672,"Great Plains",3
"3281","MO",2020-04-05,2347,44,37,11,"Missouri",88,6083672,"Great Plains",3
"3282","MO",2020-04-06,2736,47,389,3,"Missouri",88,6083672,"Great Plains",3
"3283","MO",2020-04-07,3130,65,394,18,"Missouri",88,6083672,"Great Plains",3
"3284","MO",2020-04-08,3209,86,79,21,"Missouri",88,6083672,"Great Plains",3
"3285","MO",2020-04-09,3432,93,223,7,"Missouri",88,6083672,"Great Plains",3
"3286","MO",2020-04-10,3897,99,465,6,"Missouri",88,6083672,"Great Plains",3
"3287","MO",2020-04-11,4108,116,211,17,"Missouri",88,6083672,"Great Plains",3
"3288","MO",2020-04-12,4269,118,161,2,"Missouri",88,6083672,"Great Plains",3
"3289","MO",2020-04-13,4515,123,246,5,"Missouri",88,6083672,"Great Plains",3
"3290","MO",2020-04-14,4746,149,231,26,"Missouri",88,6083672,"Great Plains",3
"3291","MO",2020-04-15,4791,153,45,4,"Missouri",88,6083672,"Great Plains",3
"3292","MO",2020-04-16,5174,169,383,16,"Missouri",88,6083672,"Great Plains",3
"3293","MO",2020-04-17,5371,184,197,15,"Missouri",88,6083672,"Great Plains",3
"3294","MO",2020-04-18,5579,197,208,13,"Missouri",88,6083672,"Great Plains",3
"3295","MO",2020-04-19,5743,199,164,2,"Missouri",88,6083672,"Great Plains",3
"3296","MO",2020-04-20,5890,200,147,1,"Missouri",88,6083672,"Great Plains",3
"3297","MO",2020-04-21,6066,224,176,24,"Missouri",88,6083672,"Great Plains",3
"3298","MO",2020-04-22,6277,238,211,14,"Missouri",88,6083672,"Great Plains",3
"3299","MO",2020-04-23,6506,252,229,14,"Missouri",88,6083672,"Great Plains",3
"3300","MO",2020-04-24,6788,272,282,20,"Missouri",88,6083672,"Great Plains",3
"3301","MO",2020-04-25,6935,281,147,9,"Missouri",88,6083672,"Great Plains",3
"3302","MO",2020-04-26,7120,283,185,2,"Missouri",88,6083672,"Great Plains",3
"3303","MO",2020-04-27,7305,343,185,60,"Missouri",88,6083672,"Great Plains",3
"3304","MO",2020-04-28,7450,343,145,0,"Missouri",88,6083672,"Great Plains",3
"3305","MO",2020-04-29,7660,343,210,0,"Missouri",88,6083672,"Great Plains",3
"3306","MO",2020-04-30,7818,350,158,7,"Missouri",88,6083672,"Great Plains",3
"3307","MO",2020-05-01,8067,360,249,10,"Missouri",88,6083672,"Great Plains",3
"3308","MO",2020-05-02,8356,376,289,16,"Missouri",88,6083672,"Great Plains",3
"3309","MO",2020-05-03,8618,381,262,5,"Missouri",88,6083672,"Great Plains",3
"3310","MO",2020-05-04,8946,386,328,5,"Missouri",88,6083672,"Great Plains",3
"3311","MO",2020-05-05,9121,409,175,23,"Missouri",88,6083672,"Great Plains",3
"3312","MO",2020-05-06,9323,428,202,19,"Missouri",88,6083672,"Great Plains",3
"3313","MO",2020-05-07,9581,449,258,21,"Missouri",88,6083672,"Great Plains",3
"3314","MO",2020-05-08,9733,483,152,34,"Missouri",88,6083672,"Great Plains",3
"3315","MO",2020-05-09,9911,494,178,11,"Missouri",88,6083672,"Great Plains",3
"3316","MO",2020-05-10,10068,503,157,9,"Missouri",88,6083672,"Great Plains",3
"3317","MO",2020-05-11,10157,514,89,11,"Missouri",88,6083672,"Great Plains",3
"3318","MO",2020-05-12,10269,529,112,15,"Missouri",88,6083672,"Great Plains",3
"3319","MO",2020-05-13,10404,551,135,22,"Missouri",88,6083672,"Great Plains",3
"3320","MO",2020-05-14,10594,566,190,15,"Missouri",88,6083672,"Great Plains",3
"3321","MO",2020-05-15,10766,581,172,15,"Missouri",88,6083672,"Great Plains",3
"3322","MO",2020-05-16,10959,594,193,13,"Missouri",88,6083672,"Great Plains",3
"3323","MO",2020-05-17,11108,600,149,6,"Missouri",88,6083672,"Great Plains",3
"3324","MO",2020-05-18,11242,611,134,11,"Missouri",88,6083672,"Great Plains",3
"3325","MO",2020-05-19,11393,631,151,20,"Missouri",88,6083672,"Great Plains",3
"3326","MO",2020-05-20,11528,640,135,9,"Missouri",88,6083672,"Great Plains",3
"3327","MO",2020-05-21,11689,668,161,28,"Missouri",88,6083672,"Great Plains",3
"3328","MO",2020-05-22,11836,677,147,9,"Missouri",88,6083672,"Great Plains",3
"3329","MO",2020-05-23,11966,682,130,5,"Missouri",88,6083672,"Great Plains",3
"3330","MO",2020-05-24,12149,686,183,4,"Missouri",88,6083672,"Great Plains",3
"3331","MO",2020-05-25,12476,689,327,3,"Missouri",88,6083672,"Great Plains",3
"3332","MO",2020-05-26,12579,693,103,4,"Missouri",88,6083672,"Great Plains",3
"3333","MO",2020-05-27,12816,693,237,0,"Missouri",88,6083672,"Great Plains",3
"3334","MO",2020-05-28,12981,708,165,15,"Missouri",88,6083672,"Great Plains",3
"3335","MO",2020-05-29,13084,730,103,22,"Missouri",88,6083672,"Great Plains",3
"3336","MO",2020-05-30,13298,774,214,44,"Missouri",88,6083672,"Great Plains",3
"3337","MO",2020-05-31,13438,776,140,2,"Missouri",88,6083672,"Great Plains",3
"3338","MO",2020-06-01,13724,776,286,0,"Missouri",88,6083672,"Great Plains",3
"3339","MO",2020-06-02,14015,786,291,10,"Missouri",88,6083672,"Great Plains",3
"3340","MO",2020-06-03,14189,791,174,5,"Missouri",88,6083672,"Great Plains",3
"3341","MO",2020-06-04,14438,795,249,4,"Missouri",88,6083672,"Great Plains",3
"3342","MO",2020-06-05,14572,805,134,10,"Missouri",88,6083672,"Great Plains",3
"3343","MO",2020-06-06,14951,815,379,10,"Missouri",88,6083672,"Great Plains",3
"3344","MO",2020-06-07,15023,815,72,0,"Missouri",88,6083672,"Great Plains",3
"3345","MO",2020-06-08,15158,823,135,8,"Missouri",88,6083672,"Great Plains",3
"3346","MO",2020-06-09,15352,845,194,22,"Missouri",88,6083672,"Great Plains",3
"3347","MO",2020-06-10,15512,851,160,6,"Missouri",88,6083672,"Great Plains",3
"3348","MO",2020-06-11,15699,862,187,11,"Missouri",88,6083672,"Great Plains",3
"3349","MO",2020-06-12,15997,881,298,19,"Missouri",88,6083672,"Great Plains",3
"3350","MO",2020-06-13,16232,885,235,4,"Missouri",88,6083672,"Great Plains",3
"3351","MS",2020-02-01,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3352","MS",2020-02-02,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3353","MS",2020-02-03,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3354","MS",2020-02-04,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3355","MS",2020-02-05,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3356","MS",2020-02-06,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3357","MS",2020-02-07,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3358","MS",2020-02-08,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3359","MS",2020-02-09,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3360","MS",2020-02-10,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3361","MS",2020-02-11,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3362","MS",2020-02-12,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3363","MS",2020-02-13,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3364","MS",2020-02-14,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3365","MS",2020-02-15,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3366","MS",2020-02-16,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3367","MS",2020-02-17,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3368","MS",2020-02-18,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3369","MS",2020-02-19,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3370","MS",2020-02-20,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3371","MS",2020-02-21,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3372","MS",2020-02-22,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3373","MS",2020-02-23,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3374","MS",2020-02-24,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3375","MS",2020-02-25,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3376","MS",2020-02-26,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3377","MS",2020-02-27,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3378","MS",2020-02-28,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3379","MS",2020-02-29,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3380","MS",2020-03-01,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3381","MS",2020-03-02,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3382","MS",2020-03-03,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3383","MS",2020-03-04,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3384","MS",2020-03-05,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3385","MS",2020-03-06,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3386","MS",2020-03-07,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3387","MS",2020-03-08,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3388","MS",2020-03-09,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3389","MS",2020-03-10,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3390","MS",2020-03-11,0,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3391","MS",2020-03-12,1,0,1,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3392","MS",2020-03-13,1,0,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3393","MS",2020-03-14,6,0,5,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3394","MS",2020-03-15,10,0,4,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3395","MS",2020-03-16,13,0,3,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3396","MS",2020-03-17,21,0,8,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3397","MS",2020-03-18,34,0,13,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3398","MS",2020-03-19,50,1,16,1,"Mississippi",63,2992333,"Southern Appalachia",1
"3399","MS",2020-03-20,80,1,30,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3400","MS",2020-03-21,140,1,60,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3401","MS",2020-03-22,207,1,67,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3402","MS",2020-03-23,249,1,42,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3403","MS",2020-03-24,320,1,71,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3404","MS",2020-03-25,377,3,57,2,"Mississippi",63,2992333,"Southern Appalachia",1
"3405","MS",2020-03-26,485,6,108,3,"Mississippi",63,2992333,"Southern Appalachia",1
"3406","MS",2020-03-27,579,8,94,2,"Mississippi",63,2992333,"Southern Appalachia",1
"3407","MS",2020-03-28,663,13,84,5,"Mississippi",63,2992333,"Southern Appalachia",1
"3408","MS",2020-03-29,759,14,96,1,"Mississippi",63,2992333,"Southern Appalachia",1
"3409","MS",2020-03-30,847,16,88,2,"Mississippi",63,2992333,"Southern Appalachia",1
"3410","MS",2020-03-31,937,20,90,4,"Mississippi",63,2992333,"Southern Appalachia",1
"3411","MS",2020-04-01,1073,22,136,2,"Mississippi",63,2992333,"Southern Appalachia",1
"3412","MS",2020-04-02,1177,26,104,4,"Mississippi",63,2992333,"Southern Appalachia",1
"3413","MS",2020-04-03,1358,29,181,3,"Mississippi",63,2992333,"Southern Appalachia",1
"3414","MS",2020-04-04,1455,35,97,6,"Mississippi",63,2992333,"Southern Appalachia",1
"3415","MS",2020-04-05,1638,43,183,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3416","MS",2020-04-06,1738,51,100,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3417","MS",2020-04-07,1915,60,177,9,"Mississippi",63,2992333,"Southern Appalachia",1
"3418","MS",2020-04-08,2003,67,88,7,"Mississippi",63,2992333,"Southern Appalachia",1
"3419","MS",2020-04-09,2260,76,257,9,"Mississippi",63,2992333,"Southern Appalachia",1
"3420","MS",2020-04-10,2469,82,209,6,"Mississippi",63,2992333,"Southern Appalachia",1
"3421","MS",2020-04-11,2642,93,173,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3422","MS",2020-04-12,2781,96,139,3,"Mississippi",63,2992333,"Southern Appalachia",1
"3423","MS",2020-04-13,2942,98,161,2,"Mississippi",63,2992333,"Southern Appalachia",1
"3424","MS",2020-04-14,3087,111,145,13,"Mississippi",63,2992333,"Southern Appalachia",1
"3425","MS",2020-04-15,3360,122,273,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3426","MS",2020-04-16,3624,129,264,7,"Mississippi",63,2992333,"Southern Appalachia",1
"3427","MS",2020-04-17,3793,140,169,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3428","MS",2020-04-18,3974,152,181,12,"Mississippi",63,2992333,"Southern Appalachia",1
"3429","MS",2020-04-19,4274,159,300,7,"Mississippi",63,2992333,"Southern Appalachia",1
"3430","MS",2020-04-20,4512,169,238,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3431","MS",2020-04-21,4716,183,204,14,"Mississippi",63,2992333,"Southern Appalachia",1
"3432","MS",2020-04-22,4894,193,178,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3433","MS",2020-04-23,5153,201,259,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3434","MS",2020-04-24,5434,209,281,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3435","MS",2020-04-25,5718,221,284,12,"Mississippi",63,2992333,"Southern Appalachia",1
"3436","MS",2020-04-26,5911,227,193,6,"Mississippi",63,2992333,"Southern Appalachia",1
"3437","MS",2020-04-27,6094,229,183,2,"Mississippi",63,2992333,"Southern Appalachia",1
"3438","MS",2020-04-28,6342,239,248,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3439","MS",2020-04-29,6569,250,227,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3440","MS",2020-04-30,6815,261,246,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3441","MS",2020-05-01,7212,281,397,20,"Mississippi",63,2992333,"Southern Appalachia",1
"3442","MS",2020-05-02,7441,291,229,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3443","MS",2020-05-03,7550,303,109,12,"Mississippi",63,2992333,"Southern Appalachia",1
"3444","MS",2020-05-04,7877,310,327,7,"Mississippi",63,2992333,"Southern Appalachia",1
"3445","MS",2020-05-05,8207,342,330,32,"Mississippi",63,2992333,"Southern Appalachia",1
"3446","MS",2020-05-06,8424,374,217,32,"Mississippi",63,2992333,"Southern Appalachia",1
"3447","MS",2020-05-07,8686,396,262,22,"Mississippi",63,2992333,"Southern Appalachia",1
"3448","MS",2020-05-08,9090,409,404,13,"Mississippi",63,2992333,"Southern Appalachia",1
"3449","MS",2020-05-09,9378,421,288,12,"Mississippi",63,2992333,"Southern Appalachia",1
"3450","MS",2020-05-10,9501,430,123,9,"Mississippi",63,2992333,"Southern Appalachia",1
"3451","MS",2020-05-11,9674,435,173,5,"Mississippi",63,2992333,"Southern Appalachia",1
"3452","MS",2020-05-12,9908,457,234,22,"Mississippi",63,2992333,"Southern Appalachia",1
"3453","MS",2020-05-13,10090,465,182,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3454","MS",2020-05-14,10483,480,393,15,"Mississippi",63,2992333,"Southern Appalachia",1
"3455","MS",2020-05-15,10801,493,318,13,"Mississippi",63,2992333,"Southern Appalachia",1
"3456","MS",2020-05-16,11123,510,322,17,"Mississippi",63,2992333,"Southern Appalachia",1
"3457","MS",2020-05-17,11296,521,173,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3458","MS",2020-05-18,11432,527,136,6,"Mississippi",63,2992333,"Southern Appalachia",1
"3459","MS",2020-05-19,11704,554,272,27,"Mississippi",63,2992333,"Southern Appalachia",1
"3460","MS",2020-05-20,11967,570,263,16,"Mississippi",63,2992333,"Southern Appalachia",1
"3461","MS",2020-05-21,12222,580,255,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3462","MS",2020-05-22,12625,595,403,15,"Mississippi",63,2992333,"Southern Appalachia",1
"3463","MS",2020-05-23,13005,616,380,21,"Mississippi",63,2992333,"Southern Appalachia",1
"3464","MS",2020-05-24,13260,625,255,9,"Mississippi",63,2992333,"Southern Appalachia",1
"3465","MS",2020-05-25,13458,635,198,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3466","MS",2020-05-26,13731,652,273,17,"Mississippi",63,2992333,"Southern Appalachia",1
"3467","MS",2020-05-27,14044,670,313,18,"Mississippi",63,2992333,"Southern Appalachia",1
"3468","MS",2020-05-28,14372,693,328,23,"Mississippi",63,2992333,"Southern Appalachia",1
"3469","MS",2020-05-29,14793,710,421,17,"Mississippi",63,2992333,"Southern Appalachia",1
"3470","MS",2020-05-30,15229,723,436,13,"Mississippi",63,2992333,"Southern Appalachia",1
"3471","MS",2020-05-31,15523,734,294,11,"Mississippi",63,2992333,"Southern Appalachia",1
"3472","MS",2020-06-01,15752,739,229,5,"Mississippi",63,2992333,"Southern Appalachia",1
"3473","MS",2020-06-02,16041,767,289,28,"Mississippi",63,2992333,"Southern Appalachia",1
"3474","MS",2020-06-03,16322,782,281,15,"Mississippi",63,2992333,"Southern Appalachia",1
"3475","MS",2020-06-04,16560,794,238,12,"Mississippi",63,2992333,"Southern Appalachia",1
"3476","MS",2020-06-05,16769,803,209,9,"Mississippi",63,2992333,"Southern Appalachia",1
"3477","MS",2020-06-06,17039,811,270,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3478","MS",2020-06-07,17270,817,231,6,"Mississippi",63,2992333,"Southern Appalachia",1
"3479","MS",2020-06-08,17768,837,498,20,"Mississippi",63,2992333,"Southern Appalachia",1
"3480","MS",2020-06-09,18123,847,355,10,"Mississippi",63,2992333,"Southern Appalachia",1
"3481","MS",2020-06-10,18483,868,360,21,"Mississippi",63,2992333,"Southern Appalachia",1
"3482","MS",2020-06-11,18483,868,0,0,"Mississippi",63,2992333,"Southern Appalachia",1
"3483","MS",2020-06-12,19091,881,608,13,"Mississippi",63,2992333,"Southern Appalachia",1
"3484","MS",2020-06-13,19348,889,257,8,"Mississippi",63,2992333,"Southern Appalachia",1
"3485","MT",2020-02-01,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3486","MT",2020-02-02,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3487","MT",2020-02-03,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3488","MT",2020-02-04,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3489","MT",2020-02-05,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3490","MT",2020-02-06,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3491","MT",2020-02-07,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3492","MT",2020-02-08,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3493","MT",2020-02-09,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3494","MT",2020-02-10,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3495","MT",2020-02-11,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3496","MT",2020-02-12,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3497","MT",2020-02-13,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3498","MT",2020-02-14,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3499","MT",2020-02-15,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3500","MT",2020-02-16,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3501","MT",2020-02-17,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3502","MT",2020-02-18,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3503","MT",2020-02-19,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3504","MT",2020-02-20,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3505","MT",2020-02-21,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3506","MT",2020-02-22,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3507","MT",2020-02-23,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3508","MT",2020-02-24,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3509","MT",2020-02-25,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3510","MT",2020-02-26,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3511","MT",2020-02-27,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3512","MT",2020-02-28,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3513","MT",2020-02-29,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3514","MT",2020-03-01,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3515","MT",2020-03-02,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3516","MT",2020-03-03,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3517","MT",2020-03-04,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3518","MT",2020-03-05,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3519","MT",2020-03-06,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3520","MT",2020-03-07,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3521","MT",2020-03-08,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3522","MT",2020-03-09,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3523","MT",2020-03-10,0,0,0,0,"Montana",7,1032949,"Mountain",4
"3524","MT",2020-03-11,1,0,1,0,"Montana",7,1032949,"Mountain",4
"3525","MT",2020-03-12,1,0,0,0,"Montana",7,1032949,"Mountain",4
"3526","MT",2020-03-13,1,0,0,0,"Montana",7,1032949,"Mountain",4
"3527","MT",2020-03-14,5,0,4,0,"Montana",7,1032949,"Mountain",4
"3528","MT",2020-03-15,7,0,2,0,"Montana",7,1032949,"Mountain",4
"3529","MT",2020-03-16,7,0,0,0,"Montana",7,1032949,"Mountain",4
"3530","MT",2020-03-17,9,0,2,0,"Montana",7,1032949,"Mountain",4
"3531","MT",2020-03-18,11,0,2,0,"Montana",7,1032949,"Mountain",4
"3532","MT",2020-03-19,11,0,0,0,"Montana",7,1032949,"Mountain",4
"3533","MT",2020-03-20,15,0,4,0,"Montana",7,1032949,"Mountain",4
"3534","MT",2020-03-21,21,0,6,0,"Montana",7,1032949,"Mountain",4
"3535","MT",2020-03-22,34,0,13,0,"Montana",7,1032949,"Mountain",4
"3536","MT",2020-03-23,34,0,0,0,"Montana",7,1032949,"Mountain",4
"3537","MT",2020-03-24,51,0,17,0,"Montana",7,1032949,"Mountain",4
"3538","MT",2020-03-25,65,0,14,0,"Montana",7,1032949,"Mountain",4
"3539","MT",2020-03-26,90,0,25,0,"Montana",7,1032949,"Mountain",4
"3540","MT",2020-03-27,109,1,19,1,"Montana",7,1032949,"Mountain",4
"3541","MT",2020-03-28,129,1,20,0,"Montana",7,1032949,"Mountain",4
"3542","MT",2020-03-29,154,1,25,0,"Montana",7,1032949,"Mountain",4
"3543","MT",2020-03-30,171,5,17,4,"Montana",7,1032949,"Mountain",4
"3544","MT",2020-03-31,198,5,27,0,"Montana",7,1032949,"Mountain",4
"3545","MT",2020-04-01,208,6,10,1,"Montana",7,1032949,"Mountain",4
"3546","MT",2020-04-02,241,6,33,0,"Montana",7,1032949,"Mountain",4
"3547","MT",2020-04-03,243,6,2,0,"Montana",7,1032949,"Mountain",4
"3548","MT",2020-04-04,265,6,22,0,"Montana",7,1032949,"Mountain",4
"3549","MT",2020-04-05,286,6,21,0,"Montana",7,1032949,"Mountain",4
"3550","MT",2020-04-06,299,6,13,0,"Montana",7,1032949,"Mountain",4
"3551","MT",2020-04-07,319,6,20,0,"Montana",7,1032949,"Mountain",4
"3552","MT",2020-04-08,332,6,13,0,"Montana",7,1032949,"Mountain",4
"3553","MT",2020-04-09,354,6,22,0,"Montana",7,1032949,"Mountain",4
"3554","MT",2020-04-10,365,6,11,0,"Montana",7,1032949,"Mountain",4
"3555","MT",2020-04-11,377,6,12,0,"Montana",7,1032949,"Mountain",4
"3556","MT",2020-04-12,387,6,10,0,"Montana",7,1032949,"Mountain",4
"3557","MT",2020-04-13,394,7,7,1,"Montana",7,1032949,"Mountain",4
"3558","MT",2020-04-14,399,7,5,0,"Montana",7,1032949,"Mountain",4
"3559","MT",2020-04-15,404,7,5,0,"Montana",7,1032949,"Mountain",4
"3560","MT",2020-04-16,415,7,11,0,"Montana",7,1032949,"Mountain",4
