"","X","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_census_sub_revised","region_code"
"4493",4493,"NE","2020-05-24",NA,NA,151,3,"Nebraska",24,1896190,"Great Plains",3
"4494",4494,"NE","2020-05-25",NA,NA,226,0,"Nebraska",24,1896190,"Great Plains",3
"4495",4495,"NE","2020-05-26",NA,NA,255,3,"Nebraska",24,1896190,"Great Plains",3
"4496",4496,"NE","2020-05-27",NA,NA,363,9,"Nebraska",24,1896190,"Great Plains",3
"4497",4497,"NE","2020-05-28",NA,NA,266,1,"Nebraska",24,1896190,"Great Plains",3
"4498",4498,"NE","2020-05-29",NA,NA,386,5,"Nebraska",24,1896190,"Great Plains",3
"4499",4499,"NE","2020-05-30",NA,NA,250,0,"Nebraska",24,1896190,"Great Plains",3
"4500",4500,"NE","2020-05-31",NA,NA,192,1,"Nebraska",24,1896190,"Great Plains",3
"4501",4501,"NE","2020-06-01",NA,NA,251,9,"Nebraska",24,1896190,"Great Plains",3
"4502",4502,"NE","2020-06-02",NA,NA,271,3,"Nebraska",24,1896190,"Great Plains",3
"4503",4503,"NE","2020-06-03",NA,NA,269,5,"Nebraska",24,1896190,"Great Plains",3
"4504",4504,"NE","2020-06-04",NA,NA,252,1,"Nebraska",24,1896190,"Great Plains",3
"4505",4505,"NE","2020-06-05",NA,NA,263,1,"Nebraska",24,1896190,"Great Plains",3
"4506",4506,"NE","2020-06-06",NA,NA,165,1,"Nebraska",24,1896190,"Great Plains",3
"4507",4507,"NE","2020-06-07",NA,NA,92,0,"Nebraska",24,1896190,"Great Plains",3
"4508",4508,"NE","2020-06-08",NA,NA,122,1,"Nebraska",24,1896190,"Great Plains",3
"4509",4509,"NE","2020-06-09",NA,NA,133,3,"Nebraska",24,1896190,"Great Plains",3
"4510",4510,"NE","2020-06-10",NA,NA,141,4,"Nebraska",24,1896190,"Great Plains",3
"4511",4511,"NE","2020-06-11",NA,NA,291,17,"Nebraska",24,1896190,"Great Plains",3
"4512",4512,"NE","2020-06-12",NA,NA,204,4,"Nebraska",24,1896190,"Great Plains",3
"4513",4513,"NE","2020-06-13",NA,NA,120,0,"Nebraska",24,1896190,"Great Plains",3
"4514",4514,"NE","2020-06-14",NA,NA,90,0,"Nebraska",24,1896190,"Great Plains",3
"4515",4515,"NE","2020-06-15",NA,NA,130,4,"Nebraska",24,1896190,"Great Plains",3
"4516",4516,"NE","2020-06-16",NA,NA,187,11,"Nebraska",24,1896190,"Great Plains",3
"4517",4517,"NE","2020-06-17",NA,NA,191,3,"Nebraska",24,1896190,"Great Plains",3
"4518",4518,"NE","2020-06-18",NA,NA,183,5,"Nebraska",24,1896190,"Great Plains",3
"4519",4519,"NE","2020-06-19",NA,NA,175,5,"Nebraska",24,1896190,"Great Plains",3
"4520",4520,"NE","2020-06-20",NA,NA,109,0,"Nebraska",24,1896190,"Great Plains",3
"4521",4521,"NE","2020-06-21",NA,NA,102,0,"Nebraska",24,1896190,"Great Plains",3
"4522",4522,"NE","2020-06-22",NA,NA,150,5,"Nebraska",24,1896190,"Great Plains",3
"4523",4523,"NE","2020-06-23",NA,NA,139,7,"Nebraska",24,1896190,"Great Plains",3
"4524",4524,"NE","2020-06-24",NA,NA,127,1,"Nebraska",24,1896190,"Great Plains",3
"4525",4525,"NE","2020-06-25",NA,NA,143,3,"Nebraska",24,1896190,"Great Plains",3
"4526",4526,"NE","2020-06-26",NA,NA,176,6,"Nebraska",24,1896190,"Great Plains",3
"4527",4527,"NE","2020-06-27",NA,NA,247,1,"Nebraska",24,1896190,"Great Plains",3
"4528",4528,"NE","2020-06-28",NA,NA,125,0,"Nebraska",24,1896190,"Great Plains",3
"4529",4529,"NE","2020-06-29",NA,NA,141,2,"Nebraska",24,1896190,"Great Plains",3
"4530",4530,"NE","2020-06-30",NA,NA,136,5,"Nebraska",24,1896190,"Great Plains",3
"4531",4531,"NH","2020-02-01",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4532",4532,"NH","2020-02-02",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4533",4533,"NH","2020-02-03",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4534",4534,"NH","2020-02-04",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4535",4535,"NH","2020-02-05",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4536",4536,"NH","2020-02-06",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4537",4537,"NH","2020-02-07",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4538",4538,"NH","2020-02-08",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4539",4539,"NH","2020-02-09",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4540",4540,"NH","2020-02-10",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4541",4541,"NH","2020-02-11",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4542",4542,"NH","2020-02-12",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4543",4543,"NH","2020-02-13",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4544",4544,"NH","2020-02-14",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4545",4545,"NH","2020-02-15",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4546",4546,"NH","2020-02-16",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4547",4547,"NH","2020-02-17",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4548",4548,"NH","2020-02-18",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4549",4549,"NH","2020-02-19",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4550",4550,"NH","2020-02-20",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4551",4551,"NH","2020-02-21",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4552",4552,"NH","2020-02-22",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4553",4553,"NH","2020-02-23",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4554",4554,"NH","2020-02-24",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4555",4555,"NH","2020-02-25",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4556",4556,"NH","2020-02-26",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4557",4557,"NH","2020-02-27",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4558",4558,"NH","2020-02-28",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4559",4559,"NH","2020-02-29",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4560",4560,"NH","2020-03-01",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4561",4561,"NH","2020-03-02",NA,NA,1,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4562",4562,"NH","2020-03-03",NA,NA,1,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4563",4563,"NH","2020-03-04",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4564",4564,"NH","2020-03-05",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4565",4565,"NH","2020-03-06",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4566",4566,"NH","2020-03-07",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4567",4567,"NH","2020-03-08",NA,NA,2,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4568",4568,"NH","2020-03-09",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4569",4569,"NH","2020-03-10",NA,NA,1,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4570",4570,"NH","2020-03-11",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4571",4571,"NH","2020-03-12",NA,NA,1,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4572",4572,"NH","2020-03-13",NA,NA,0,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4573",4573,"NH","2020-03-14",NA,NA,1,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4574",4574,"NH","2020-03-15",NA,NA,6,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4575",4575,"NH","2020-03-16",NA,NA,4,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4576",4576,"NH","2020-03-17",NA,NA,9,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4577",4577,"NH","2020-03-18",NA,NA,13,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4578",4578,"NH","2020-03-19",NA,NA,5,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4579",4579,"NH","2020-03-20",NA,NA,11,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4580",4580,"NH","2020-03-21",NA,NA,10,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4581",4581,"NH","2020-03-22",NA,NA,13,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4582",4582,"NH","2020-03-23",NA,NA,23,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4583",4583,"NH","2020-03-24",NA,NA,7,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4584",4584,"NH","2020-03-25",NA,NA,29,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4585",4585,"NH","2020-03-26",NA,NA,20,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4586",4586,"NH","2020-03-27",NA,NA,30,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4587",4587,"NH","2020-03-28",NA,NA,27,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4588",4588,"NH","2020-03-29",NA,NA,54,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4589",4589,"NH","2020-03-30",NA,NA,45,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4590",4590,"NH","2020-03-31",NA,NA,54,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4591",4591,"NH","2020-04-01",NA,NA,0,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4592",4592,"NH","2020-04-02",NA,NA,112,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4593",4593,"NH","2020-04-03",NA,NA,61,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4594",4594,"NH","2020-04-04",NA,NA,80,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4595",4595,"NH","2020-04-05",NA,NA,49,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4596",4596,"NH","2020-04-06",NA,NA,46,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4597",4597,"NH","2020-04-07",NA,NA,32,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4598",4598,"NH","2020-04-08",NA,NA,41,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4599",4599,"NH","2020-04-09",NA,NA,31,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4600",4600,"NH","2020-04-10",NA,NA,66,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4601",4601,"NH","2020-04-11",NA,NA,43,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4602",4602,"NH","2020-04-12",NA,NA,57,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4603",4603,"NH","2020-04-13",NA,NA,34,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4604",4604,"NH","2020-04-14",NA,NA,72,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4605",4605,"NH","2020-04-15",NA,NA,48,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4606",4606,"NH","2020-04-16",NA,NA,72,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4607",4607,"NH","2020-04-17",NA,NA,74,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4608",4608,"NH","2020-04-18",NA,NA,57,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4609",4609,"NH","2020-04-19",NA,NA,50,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4610",4610,"NH","2020-04-20",NA,NA,55,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4611",4611,"NH","2020-04-21",NA,NA,44,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4612",4612,"NH","2020-04-22",NA,NA,97,6,"New Hampshire",148,1330608,"Northeast Corridor",5
"4613",4613,"NH","2020-04-23",NA,NA,82,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4614",4614,"NH","2020-04-24",NA,NA,49,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4615",4615,"NH","2020-04-25",NA,NA,71,7,"New Hampshire",148,1330608,"Northeast Corridor",5
"4616",4616,"NH","2020-04-26",NA,NA,74,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4617",4617,"NH","2020-04-27",NA,NA,72,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4618",4618,"NH","2020-04-28",NA,NA,73,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4619",4619,"NH","2020-04-29",NA,NA,45,6,"New Hampshire",148,1330608,"Northeast Corridor",5
"4620",4620,"NH","2020-04-30",NA,NA,92,6,"New Hampshire",148,1330608,"Northeast Corridor",5
"4621",4621,"NH","2020-05-01",NA,NA,164,9,"New Hampshire",148,1330608,"Northeast Corridor",5
"4622",4622,"NH","2020-05-02",NA,NA,119,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4623",4623,"NH","2020-05-03",NA,NA,89,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4624",4624,"NH","2020-05-04",NA,NA,70,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4625",4625,"NH","2020-05-05",NA,NA,48,6,"New Hampshire",148,1330608,"Northeast Corridor",5
"4626",4626,"NH","2020-05-06",NA,NA,105,19,"New Hampshire",148,1330608,"Northeast Corridor",5
"4627",4627,"NH","2020-05-07",NA,NA,102,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4628",4628,"NH","2020-05-08",NA,NA,103,7,"New Hampshire",148,1330608,"Northeast Corridor",5
"4629",4629,"NH","2020-05-09",NA,NA,65,10,"New Hampshire",148,1330608,"Northeast Corridor",5
"4630",4630,"NH","2020-05-10",NA,NA,60,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4631",4631,"NH","2020-05-11",NA,NA,88,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4632",4632,"NH","2020-05-12",NA,NA,80,9,"New Hampshire",148,1330608,"Northeast Corridor",5
"4633",4633,"NH","2020-05-13",NA,NA,60,8,"New Hampshire",148,1330608,"Northeast Corridor",5
"4634",4634,"NH","2020-05-14",NA,NA,83,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4635",4635,"NH","2020-05-15",NA,NA,82,8,"New Hampshire",148,1330608,"Northeast Corridor",5
"4636",4636,"NH","2020-05-16",NA,NA,92,12,"New Hampshire",148,1330608,"Northeast Corridor",5
"4637",4637,"NH","2020-05-17",NA,NA,40,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4638",4638,"NH","2020-05-18",NA,NA,56,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4639",4639,"NH","2020-05-19",NA,NA,69,10,"New Hampshire",148,1330608,"Northeast Corridor",5
"4640",4640,"NH","2020-05-20",NA,NA,0,8,"New Hampshire",148,1330608,"Northeast Corridor",5
"4641",4641,"NH","2020-05-21",NA,NA,214,9,"New Hampshire",148,1330608,"Northeast Corridor",5
"4642",4642,"NH","2020-05-22",NA,NA,79,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4643",4643,"NH","2020-05-23",NA,NA,75,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4644",4644,"NH","2020-05-24",NA,NA,60,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4645",4645,"NH","2020-05-25",NA,NA,48,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4646",4646,"NH","2020-05-26",NA,NA,34,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4647",4647,"NH","2020-05-27",NA,NA,55,9,"New Hampshire",148,1330608,"Northeast Corridor",5
"4648",4648,"NH","2020-05-28",NA,NA,103,9,"New Hampshire",148,1330608,"Northeast Corridor",5
"4649",4649,"NH","2020-05-29",NA,NA,0,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4650",4650,"NH","2020-05-30",NA,NA,162,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4651",4651,"NH","2020-05-31",NA,NA,99,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4652",4652,"NH","2020-06-01",NA,NA,34,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4653",4653,"NH","2020-06-02",NA,NA,64,11,"New Hampshire",148,1330608,"Northeast Corridor",5
"4654",4654,"NH","2020-06-03",NA,NA,46,9,"New Hampshire",148,1330608,"Northeast Corridor",5
"4655",4655,"NH","2020-06-04",NA,NA,80,8,"New Hampshire",148,1330608,"Northeast Corridor",5
"4656",4656,"NH","2020-06-05",NA,NA,77,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4657",4657,"NH","2020-06-06",NA,NA,66,5,"New Hampshire",148,1330608,"Northeast Corridor",5
"4658",4658,"NH","2020-06-07",NA,NA,25,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4659",4659,"NH","2020-06-08",NA,NA,36,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4660",4660,"NH","2020-06-09",NA,NA,53,8,"New Hampshire",148,1330608,"Northeast Corridor",5
"4661",4661,"NH","2020-06-10",NA,NA,46,7,"New Hampshire",148,1330608,"Northeast Corridor",5
"4662",4662,"NH","2020-06-11",NA,NA,30,7,"New Hampshire",148,1330608,"Northeast Corridor",5
"4663",4663,"NH","2020-06-12",NA,NA,42,7,"New Hampshire",148,1330608,"Northeast Corridor",5
"4664",4664,"NH","2020-06-13",NA,NA,48,3,"New Hampshire",148,1330608,"Northeast Corridor",5
"4665",4665,"NH","2020-06-14",NA,NA,19,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4666",4666,"NH","2020-06-15",NA,NA,27,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4667",4667,"NH","2020-06-16",NA,NA,21,6,"New Hampshire",148,1330608,"Northeast Corridor",5
"4668",4668,"NH","2020-06-17",NA,NA,71,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4669",4669,"NH","2020-06-18",NA,NA,15,1,"New Hampshire",148,1330608,"Northeast Corridor",5
"4670",4670,"NH","2020-06-19",NA,NA,36,6,"New Hampshire",148,1330608,"Northeast Corridor",5
"4671",4671,"NH","2020-06-20",NA,NA,32,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4672",4672,"NH","2020-06-21",NA,NA,26,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4673",4673,"NH","2020-06-22",NA,NA,14,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4674",4674,"NH","2020-06-23",NA,NA,13,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4675",4675,"NH","2020-06-24",NA,NA,27,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4676",4676,"NH","2020-06-25",NA,NA,16,10,"New Hampshire",148,1330608,"Northeast Corridor",5
"4677",4677,"NH","2020-06-26",NA,NA,57,8,"New Hampshire",148,1330608,"Northeast Corridor",5
"4678",4678,"NH","2020-06-27",NA,NA,46,2,"New Hampshire",148,1330608,"Northeast Corridor",5
"4679",4679,"NH","2020-06-28",NA,NA,30,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4680",4680,"NH","2020-06-29",NA,NA,13,0,"New Hampshire",148,1330608,"Northeast Corridor",5
"4681",4681,"NH","2020-06-30",NA,NA,22,4,"New Hampshire",148,1330608,"Northeast Corridor",5
"4682",4682,"NJ","2020-02-01",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4683",4683,"NJ","2020-02-02",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4684",4684,"NJ","2020-02-03",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4685",4685,"NJ","2020-02-04",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4686",4686,"NJ","2020-02-05",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4687",4687,"NJ","2020-02-06",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4688",4688,"NJ","2020-02-07",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4689",4689,"NJ","2020-02-08",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4690",4690,"NJ","2020-02-09",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4691",4691,"NJ","2020-02-10",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4692",4692,"NJ","2020-02-11",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4693",4693,"NJ","2020-02-12",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4694",4694,"NJ","2020-02-13",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4695",4695,"NJ","2020-02-14",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4696",4696,"NJ","2020-02-15",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4697",4697,"NJ","2020-02-16",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4698",4698,"NJ","2020-02-17",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4699",4699,"NJ","2020-02-18",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4700",4700,"NJ","2020-02-19",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4701",4701,"NJ","2020-02-20",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4702",4702,"NJ","2020-02-21",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4703",4703,"NJ","2020-02-22",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4704",4704,"NJ","2020-02-23",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4705",4705,"NJ","2020-02-24",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4706",4706,"NJ","2020-02-25",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4707",4707,"NJ","2020-02-26",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4708",4708,"NJ","2020-02-27",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4709",4709,"NJ","2020-02-28",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4710",4710,"NJ","2020-02-29",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4711",4711,"NJ","2020-03-01",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4712",4712,"NJ","2020-03-02",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4713",4713,"NJ","2020-03-03",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4714",4714,"NJ","2020-03-04",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4715",4715,"NJ","2020-03-05",NA,NA,2,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4716",4716,"NJ","2020-03-06",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4717",4717,"NJ","2020-03-07",NA,NA,2,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4718",4718,"NJ","2020-03-08",NA,NA,1,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4719",4719,"NJ","2020-03-09",NA,NA,10,1,"New Jersey",1218,8958013,"Northeast Corridor",5
"4720",4720,"NJ","2020-03-10",NA,NA,8,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4721",4721,"NJ","2020-03-11",NA,NA,0,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4722",4722,"NJ","2020-03-12",NA,NA,6,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4723",4723,"NJ","2020-03-13",NA,NA,21,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4724",4724,"NJ","2020-03-14",NA,NA,22,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4725",4725,"NJ","2020-03-15",NA,NA,26,1,"New Jersey",1218,8958013,"Northeast Corridor",5
"4726",4726,"NJ","2020-03-16",NA,NA,78,1,"New Jersey",1218,8958013,"Northeast Corridor",5
"4727",4727,"NJ","2020-03-17",NA,NA,91,0,"New Jersey",1218,8958013,"Northeast Corridor",5
"4728",4728,"NJ","2020-03-18",NA,NA,150,2,"New Jersey",1218,8958013,"Northeast Corridor",5
"4729",4729,"NJ","2020-03-19",NA,NA,323,4,"New Jersey",1218,8958013,"Northeast Corridor",5
"4730",4730,"NJ","2020-03-20",NA,NA,152,2,"New Jersey",1218,8958013,"Northeast Corridor",5
"4731",4731,"NJ","2020-03-21",NA,NA,435,5,"New Jersey",1218,8958013,"Northeast Corridor",5
"4732",4732,"NJ","2020-03-22",NA,NA,587,8,"New Jersey",1218,8958013,"Northeast Corridor",5
"4733",4733,"NJ","2020-03-23",NA,NA,937,3,"New Jersey",1218,8958013,"Northeast Corridor",5
"4734",4734,"NJ","2020-03-24",NA,NA,824,17,"New Jersey",1218,8958013,"Northeast Corridor",5
"4735",4735,"NJ","2020-03-25",NA,NA,727,18,"New Jersey",1218,8958013,"Northeast Corridor",5
"4736",4736,"NJ","2020-03-26",NA,NA,1929,18,"New Jersey",1218,8958013,"Northeast Corridor",5
"4737",4737,"NJ","2020-03-27",NA,NA,2494,28,"New Jersey",1218,8958013,"Northeast Corridor",5
"4738",4738,"NJ","2020-03-28",NA,NA,2011,32,"New Jersey",1218,8958013,"Northeast Corridor",5
"4739",4739,"NJ","2020-03-29",NA,NA,2550,21,"New Jersey",1218,8958013,"Northeast Corridor",5
"4740",4740,"NJ","2020-03-30",NA,NA,3250,37,"New Jersey",1218,8958013,"Northeast Corridor",5
"4741",4741,"NJ","2020-03-31",NA,NA,2060,67,"New Jersey",1218,8958013,"Northeast Corridor",5
"4742",4742,"NJ","2020-04-01",NA,NA,3559,90,"New Jersey",1218,8958013,"Northeast Corridor",5
"4743",4743,"NJ","2020-04-02",NA,NA,3335,182,"New Jersey",1218,8958013,"Northeast Corridor",5
"4744",4744,"NJ","2020-04-03",NA,NA,4305,109,"New Jersey",1218,8958013,"Northeast Corridor",5
"4745",4745,"NJ","2020-04-04",NA,NA,5102,191,"New Jersey",1218,8958013,"Northeast Corridor",5
"4746",4746,"NJ","2020-04-05",NA,NA,2508,80,"New Jersey",1218,8958013,"Northeast Corridor",5
"4747",4747,"NJ","2020-04-06",NA,NA,3586,85,"New Jersey",1218,8958013,"Northeast Corridor",5
"4748",4748,"NJ","2020-04-07",NA,NA,3325,230,"New Jersey",1218,8958013,"Northeast Corridor",5
"4749",4749,"NJ","2020-04-08",NA,NA,3021,272,"New Jersey",1218,8958013,"Northeast Corridor",5
"4750",4750,"NJ","2020-04-09",NA,NA,3956,196,"New Jersey",1218,8958013,"Northeast Corridor",5
"4751",4751,"NJ","2020-04-10",NA,NA,3195,232,"New Jersey",1218,8958013,"Northeast Corridor",5
